incident_id,created_date,resolved_date,priority,severity,status,category,sub_category,assignment_group,resolver,sla_target_hours,resolution_time_hours,reopened_flag,sla_breach_flag,customer_id,ticket_subject,ticket_description,resolution,customer_satisfaction_rating
INC113696,19:00.0,28:00.0,P1,Critical,Closed,Backup,Restore,Infra Team,David,24,15.14999962,0,0,CUST04030,Database Timeout,User reported database timeout.,Resolved database timeout after investigation.,5
INC113697,51:00.0,NULL,P3,Medium,Open,Application,ERP,App Team,Ankit,72,NULL,0,NULL,CUST01728,VPN Connection Failure,User reported vpn connection failure.,NULL,NULL
INC113698,24:00.0,NULL,P1,Critical,Open,Application,ERP,App Team,Amit,24,NULL,0,NULL,CUST04921,Application Crash,User reported application crash.,NULL,NULL
INC113699,24:00.0,39:00.0,P4,Low,Closed,Security,Access,Security Team,Vikas,60,43.25,0,0,CUST00950,Azure VM Down,User reported azure vm down.,Resolved azure vm down after investigation.,5
INC113700,07:00.0,05:12.0,P2,High,Closed,Email,Outlook,Messaging Team,Sneha,48,20.96999931,0,0,CUST03171,Application Crash,User reported application crash.,Resolved application crash after investigation.,5
INC113701,06:00.0,42:36.0,P3,Medium,Resolved,Software,Installation,Desktop Team,David,72,45.61000061,0,0,CUST01086,Password Reset,User reported password reset.,Resolved password reset after investigation.,NULL
INC113702,14:00.0,39:48.0,P3,Medium,Closed,Security,Access,Security Team,Ankit,72,34.43000031,0,0,CUST01190,Azure VM Down,User reported azure vm down.,Resolved azure vm down after investigation.,4
INC113703,08:00.0,45:12.0,P2,High,Resolved,Security,Access,Security Team,Sneha,48,24.62000084,0,0,CUST00131,Database Timeout,User reported database timeout.,Resolved database timeout after investigation.,NULL
INC113704,00:00.0,NULL,P4,Low,Open,Access,Password,IAM Team,John,60,NULL,0,NULL,CUST00805,Azure VM Down,User reported azure vm down.,NULL,NULL
INC113705,42:00.0,34:48.0,P4,Low,Closed,Security,Access,Security Team,David,60,24.87999916,1,0,CUST01324,VPN Connection Failure,User reported vpn connection failure.,Resolved vpn connection failure after investigation.,5
INC113706,53:00.0,26:36.0,P3,Medium,Closed,Cloud,Azure,Cloud Team,David,72,27.55999947,1,0,CUST01542,VPN Connection Failure,User reported vpn connection failure.,Resolved vpn connection failure after investigation.,4
INC113707,48:00.0,NULL,P4,Low,Open,Backup,Restore,Infra Team,Priya,60,NULL,1,NULL,CUST03013,Database Timeout,User reported database timeout.,NULL,NULL
INC113708,48:00.0,09:36.0,P3,Medium,Closed,Email,Outlook,Messaging Team,David,72,28.36000061,0,0,CUST00043,Printer Offline,User reported printer offline.,Resolved printer offline after investigation.,5
INC113709,59:00.0,NULL,P1,Critical,Open,Network,Connectivity,Network Team,Ravi,24,NULL,0,NULL,CUST00440,Password Reset,User reported password reset.,NULL,NULL
INC113710,35:00.0,NULL,P3,Medium,Open,Security,Access,Security Team,Vikas,72,NULL,0,NULL,CUST00725,High CPU Usage,User reported high cpu usage.,NULL,NULL
INC113711,24:00.0,18:00.0,P4,Low,Closed,Security,Access,Security Team,Ankit,60,30.89999962,0,0,CUST04852,SAP Login Failure,User reported sap login failure.,Resolved sap login failure after investigation.,5
INC113712,56:00.0,23:00.0,P4,Low,Closed,Hardware,Laptop,Desktop Team,Neha,60,38.45000076,0,0,CUST00982,SAP Login Failure,User reported sap login failure.,Resolved sap login failure after investigation.,5
INC113713,06:00.0,26:24.0,P3,Medium,Closed,Security,Access,Security Team,Rahul,72,27.34000015,0,0,CUST00027,Printer Offline,User reported printer offline.,Resolved printer offline after investigation.,5
INC113714,45:00.0,NULL,P3,Medium,Pending Engineering,Email,Outlook,Messaging Team,David,72,NULL,1,NULL,CUST01891,SAP Login Failure,User reported sap login failure.,NULL,NULL
INC113715,26:00.0,NULL,P4,Low,Pending Input,Security,Access,Security Team,Amit,60,NULL,0,NULL,CUST03473,Password Reset,User reported password reset.,NULL,NULL
INC113716,23:00.0,46:24.0,P4,Low,Resolved,Backup,Restore,Infra Team,Rahul,60,24.38999939,0,0,CUST00020,Database Timeout,User reported database timeout.,Resolved database timeout after investigation.,NULL
INC113717,38:00.0,31:24.0,P3,Medium,Closed,Network,Connectivity,Network Team,Priya,72,26.88999939,0,0,CUST02215,Azure VM Down,User reported azure vm down.,Resolved azure vm down after investigation.,5
INC113718,22:00.0,NULL,P3,Medium,Open,Network,Connectivity,Network Team,Sneha,72,NULL,0,NULL,CUST02247,Database Timeout,User reported database timeout.,NULL,NULL
INC113719,01:00.0,NULL,P3,Medium,Open,Hardware,Laptop,Desktop Team,Amit,72,NULL,0,NULL,CUST03695,Email Delivery Delay,User reported email delivery delay.,NULL,NULL
INC113720,07:00.0,40:00.0,P4,Low,Resolved,Software,Installation,Desktop Team,Ankit,60,39.54999924,0,0,CUST00547,Database Timeout,User reported database timeout.,Resolved database timeout after investigation.,NULL
INC113721,22:00.0,20:48.0,P2,High,Closed,Access,Password,IAM Team,Vikas,48,33.97999954,0,0,CUST03918,Email Delivery Delay,User reported email delivery delay.,Resolved email delivery delay after investigation.,4
INC113722,01:00.0,25:36.0,P2,High,Closed,Access,Password,IAM Team,Amit,48,20.40999985,0,0,CUST03301,SAP Login Failure,User reported sap login failure.,Resolved sap login failure after investigation.,3
INC113723,21:00.0,NULL,P2,High,Open,Access,Password,IAM Team,Priya,48,NULL,0,NULL,CUST01360,SAP Login Failure,User reported sap login failure.,NULL,NULL
INC113724,02:00.0,NULL,P3,Medium,Pending Engineering,Email,Outlook,Messaging Team,Ravi,72,NULL,0,NULL,CUST02279,Azure VM Down,User reported azure vm down.,NULL,NULL
INC113725,56:00.0,54:48.0,P4,Low,Closed,Software,Installation,Desktop Team,Amit,60,27.97999954,0,0,CUST03969,Password Reset,User reported password reset.,Resolved password reset after investigation.,5
INC113726,41:00.0,01:24.0,P3,Medium,Resolved,Security,Access,Security Team,Priya,72,27.34000015,0,0,CUST00731,High CPU Usage,User reported high cpu usage.,Resolved high cpu usage after investigation.,NULL
INC113727,47:00.0,NULL,P2,High,Open,Network,Connectivity,Network Team,Vikas,48,NULL,0,NULL,CUST01449,Firewall Rule Request,User reported firewall rule request.,NULL,NULL
INC113728,29:00.0,NULL,P2,High,Pending Input,Hardware,Laptop,Desktop Team,Priya,48,NULL,0,NULL,CUST02986,Printer Offline,User reported printer offline.,NULL,NULL
INC113729,04:00.0,45:24.0,P2,High,Closed,Backup,Restore,Infra Team,Ravi,48,35.68999863,0,0,CUST03139,Printer Offline,User reported printer offline.,Resolved printer offline after investigation.,4
INC113730,54:00.0,39:00.0,P2,High,Closed,Backup,Restore,Infra Team,David,48,22.75,1,0,CUST03466,SAP Login Failure,User reported sap login failure.,Resolved sap login failure after investigation.,3
INC113731,31:00.0,13:00.0,P3,Medium,Resolved,Software,Installation,Desktop Team,Priya,72,34.70000076,0,0,CUST03307,VPN Connection Failure,User reported vpn connection failure.,Resolved vpn connection failure after investigation.,NULL
INC113732,57:00.0,24:00.0,P2,High,Closed,Network,Connectivity,Network Team,Ankit,48,27.45000076,0,0,CUST01864,Printer Offline,User reported printer offline.,Resolved printer offline after investigation.,3
INC113733,49:00.0,NULL,P4,Low,Open,Software,Installation,Desktop Team,Ravi,60,NULL,0,NULL,CUST02558,VPN Connection Failure,User reported vpn connection failure.,NULL,NULL
INC113734,42:00.0,NULL,P2,High,Open,Hardware,Laptop,Desktop Team,Priya,48,NULL,1,NULL,CUST02370,Database Timeout,User reported database timeout.,NULL,NULL
INC113735,48:00.0,NULL,P4,Low,Open,Email,Outlook,Messaging Team,Priya,60,NULL,0,NULL,CUST04434,SAP Login Failure,User reported sap login failure.,NULL,NULL
INC113736,50:00.0,43:24.0,P2,High,Closed,Cloud,Azure,Cloud Team,Amit,48,35.88999939,0,0,CUST01918,Database Timeout,User reported database timeout.,Resolved database timeout after investigation.,4
INC113737,46:00.0,43:36.0,P2,High,Closed,Security,Access,Security Team,Ankit,48,19.95999908,0,0,CUST04986,Printer Offline,User reported printer offline.,Resolved printer offline after investigation.,3
INC113738,52:00.0,40:36.0,P4,Low,Closed,Backup,Restore,Infra Team,Rahul,60,28.80999947,1,0,CUST02055,SAP Login Failure,User reported sap login failure.,Resolved sap login failure after investigation.,5
INC113739,26:00.0,16:24.0,P4,Low,Closed,Hardware,Laptop,Desktop Team,Vikas,60,33.84000015,0,0,CUST03201,Firewall Rule Request,User reported firewall rule request.,Resolved firewall rule request after investigation.,5
INC113740,17:00.0,14:00.0,P2,High,Closed,Email,Outlook,Messaging Team,David,48,32.95000076,0,0,CUST04752,Printer Offline,User reported printer offline.,Resolved printer offline after investigation.,5
INC113741,00:00.0,51:00.0,P3,Medium,Closed,Hardware,Laptop,Desktop Team,Ankit,72,41.84999847,0,0,CUST01836,VPN Connection Failure,User reported vpn connection failure.,Resolved vpn connection failure after investigation.,5
INC113742,14:00.0,03:48.0,P2,High,Resolved,Backup,Restore,Infra Team,Vikas,48,27.82999992,0,0,CUST03686,Password Reset,User reported password reset.,Resolved password reset after investigation.,NULL
INC113743,13:00.0,NULL,P4,Low,Pending Input,Security,Access,Security Team,Amit,60,NULL,0,NULL,CUST00778,Email Delivery Delay,User reported email delivery delay.,NULL,NULL
INC113744,11:00.0,07:24.0,P3,Medium,Closed,Email,Outlook,Messaging Team,Ankit,72,25.94000053,0,0,CUST04440,VPN Connection Failure,User reported vpn connection failure.,Resolved vpn connection failure after investigation.,5
INC113745,45:00.0,NULL,P4,Low,Pending Input,Email,Outlook,Messaging Team,Vikas,60,NULL,0,NULL,CUST02320,Firewall Rule Request,User reported firewall rule request.,NULL,NULL
INC113746,29:00.0,NULL,P3,Medium,Pending Input,Backup,Restore,Infra Team,Ravi,72,NULL,0,NULL,CUST04078,VPN Connection Failure,User reported vpn connection failure.,NULL,NULL
INC113747,25:00.0,NULL,P3,Medium,Open,Backup,Restore,Infra Team,Vikas,72,NULL,0,NULL,CUST02622,Password Reset,User reported password reset.,NULL,NULL
INC113748,18:00.0,51:36.0,P2,High,Closed,Cloud,Azure,Cloud Team,John,48,22.55999947,0,0,CUST02926,Azure VM Down,User reported azure vm down.,Resolved azure vm down after investigation.,4
INC113749,58:00.0,26:12.0,P4,Low,Resolved,Access,Password,IAM Team,John,60,27.46999931,1,0,CUST02354,Azure VM Down,User reported azure vm down.,Resolved azure vm down after investigation.,NULL
INC113750,18:00.0,42:36.0,P2,High,Closed,Hardware,Laptop,Desktop Team,Neha,48,27.40999985,0,0,CUST04859,SAP Login Failure,User reported sap login failure.,Resolved sap login failure after investigation.,5
INC113751,07:00.0,21:24.0,P2,High,Closed,Email,Outlook,Messaging Team,Neha,48,17.23999977,0,0,CUST03120,Password Reset,User reported password reset.,Resolved password reset after investigation.,3
INC113752,59:00.0,NULL,P2,High,Open,Cloud,Azure,Cloud Team,Ankit,48,NULL,0,NULL,CUST02559,Email Delivery Delay,User reported email delivery delay.,NULL,NULL
INC113753,38:00.0,NULL,P2,High,Open,Backup,Restore,Infra Team,Amit,48,NULL,0,NULL,CUST00814,Application Crash,User reported application crash.,NULL,NULL
INC113754,59:00.0,38:00.0,P2,High,Closed,Cloud,Azure,Cloud Team,Amit,48,18.64999962,0,0,CUST04798,Password Reset,User reported password reset.,Resolved password reset after investigation.,5
INC113755,40:00.0,40:00.0,P3,Medium,Closed,Network,Connectivity,Network Team,Vikas,72,50,0,0,CUST02956,High CPU Usage,User reported high cpu usage.,Resolved high cpu usage after investigation.,5
INC113756,07:00.0,40:36.0,P3,Medium,Resolved,Hardware,Laptop,Desktop Team,Priya,72,75.55999756,0,1,CUST01875,Email Delivery Delay,User reported email delivery delay.,Resolved email delivery delay after investigation.,NULL
INC113757,57:00.0,18:36.0,P3,Medium,Closed,Cloud,Azure,Cloud Team,Sneha,72,52.36000061,0,0,CUST04775,Printer Offline,User reported printer offline.,Resolved printer offline after investigation.,5
INC113758,34:00.0,NULL,P3,Medium,Pending Input,Hardware,Laptop,Desktop Team,John,72,NULL,0,NULL,CUST00898,High CPU Usage,User reported high cpu usage.,NULL,NULL
INC113759,39:00.0,36:00.0,P3,Medium,Closed,Email,Outlook,Messaging Team,Ravi,72,47.95000076,0,0,CUST03744,Application Crash,User reported application crash.,Resolved application crash after investigation.,4
INC113760,00:00.0,NULL,P2,High,Open,Application,ERP,App Team,Vikas,48,NULL,0,NULL,CUST04734,Application Crash,User reported application crash.,NULL,NULL
INC113761,55:00.0,43:36.0,P2,High,Closed,Database,SQL,DB Team,Vikas,48,22.80999947,1,0,CUST00680,Azure VM Down,User reported azure vm down.,Resolved azure vm down after investigation.,5
INC113762,42:00.0,02:24.0,P3,Medium,Closed,Access,Password,IAM Team,Neha,72,51.34000015,1,0,CUST04095,High CPU Usage,User reported high cpu usage.,Resolved high cpu usage after investigation.,5
INC113763,49:00.0,NULL,P3,Medium,Open,Backup,Restore,Infra Team,Rahul,72,NULL,0,NULL,CUST02273,Password Reset,User reported password reset.,NULL,NULL
INC113764,52:00.0,27:24.0,P3,Medium,Resolved,Hardware,Laptop,Desktop Team,Priya,72,49.59000015,0,0,CUST03491,SAP Login Failure,User reported sap login failure.,Resolved sap login failure after investigation.,NULL
INC113765,59:00.0,06:12.0,P4,Low,Resolved,Application,ERP,App Team,Sneha,60,31.12000084,1,0,CUST04950,Application Crash,User reported application crash.,Resolved application crash after investigation.,NULL
INC113766,25:00.0,11:12.0,P4,Low,Closed,Hardware,Laptop,Desktop Team,Priya,60,63.77000046,1,1,CUST02945,Password Reset,User reported password reset.,Resolved password reset after investigation.,5
INC113767,47:00.0,45:48.0,P2,High,Closed,Hardware,Laptop,Desktop Team,David,48,31.97999954,0,0,CUST02407,SAP Login Failure,User reported sap login failure.,Resolved sap login failure after investigation.,3
INC113768,16:00.0,NULL,P3,Medium,Pending Input,Access,Password,IAM Team,Rahul,72,NULL,0,NULL,CUST02641,Application Crash,User reported application crash.,NULL,NULL
INC113769,09:00.0,37:48.0,P3,Medium,Closed,Backup,Restore,Infra Team,Amit,72,88.48000336,0,1,CUST03913,Password Reset,User reported password reset.,Resolved password reset after investigation.,5
INC113770,40:00.0,NULL,P2,High,Open,Email,Outlook,Messaging Team,Rahul,48,NULL,0,NULL,CUST01171,Printer Offline,User reported printer offline.,NULL,NULL
INC113771,03:00.0,12:36.0,P4,Low,Closed,Access,Password,IAM Team,Neha,60,36.15999985,1,0,CUST03776,VPN Connection Failure,User reported vpn connection failure.,Resolved vpn connection failure after investigation.,5
INC113772,06:00.0,51:00.0,P3,Medium,Closed,Application,ERP,App Team,Ankit,72,45.75,0,0,CUST00016,Email Delivery Delay,User reported email delivery delay.,Resolved email delivery delay after investigation.,2
INC113773,06:00.0,04:48.0,P2,High,Resolved,Backup,Restore,Infra Team,Amit,48,26.97999954,0,0,CUST03033,Azure VM Down,User reported azure vm down.,Resolved azure vm down after investigation.,NULL
INC113774,01:00.0,12:24.0,P1,Critical,Closed,Backup,Restore,Infra Team,Ravi,24,14.18999958,0,0,CUST02792,Email Delivery Delay,User reported email delivery delay.,Resolved email delivery delay after investigation.,5
INC113775,17:00.0,00:48.0,P4,Low,Closed,Backup,Restore,Infra Team,Amit,60,27.72999954,0,0,CUST01127,Printer Offline,User reported printer offline.,Resolved printer offline after investigation.,5
INC113776,07:00.0,24:24.0,P3,Medium,Closed,Network,Connectivity,Network Team,John,72,35.29000092,0,0,CUST04550,VPN Connection Failure,User reported vpn connection failure.,Resolved vpn connection failure after investigation.,4
INC113777,28:00.0,NULL,P4,Low,Open,Hardware,Laptop,Desktop Team,Amit,60,NULL,0,NULL,CUST04697,Password Reset,User reported password reset.,NULL,NULL
INC113778,37:00.0,08:48.0,P3,Medium,Resolved,Cloud,Azure,Cloud Team,Sneha,72,42.52999878,0,0,CUST01233,Password Reset,User reported password reset.,Resolved password reset after investigation.,NULL
INC113779,10:00.0,NULL,P2,High,Open,Network,Connectivity,Network Team,David,48,NULL,0,NULL,CUST04676,Firewall Rule Request,User reported firewall rule request.,NULL,NULL
INC113780,48:00.0,31:48.0,P3,Medium,Resolved,Database,SQL,DB Team,John,72,52.72999954,0,0,CUST02804,Application Crash,User reported application crash.,Resolved application crash after investigation.,NULL
INC113781,06:00.0,49:12.0,P2,High,Closed,Hardware,Laptop,Desktop Team,John,48,30.71999931,0,0,CUST04316,Application Crash,User reported application crash.,Resolved application crash after investigation.,5
INC113782,03:00.0,NULL,P2,High,Pending Engineering,Security,Access,Security Team,Neha,48,NULL,0,NULL,CUST03318,Firewall Rule Request,User reported firewall rule request.,NULL,NULL
INC113783,53:00.0,16:24.0,P3,Medium,Resolved,Application,ERP,App Team,Priya,72,29.38999939,1,0,CUST00258,Printer Offline,User reported printer offline.,Resolved printer offline after investigation.,NULL
INC113784,32:00.0,48:48.0,P3,Medium,Resolved,Application,ERP,App Team,Neha,72,40.27999878,0,0,CUST02266,Azure VM Down,User reported azure vm down.,Resolved azure vm down after investigation.,NULL
INC113785,40:00.0,NULL,P3,Medium,Pending Input,Access,Password,IAM Team,Neha,72,NULL,0,NULL,CUST01949,VPN Connection Failure,User reported vpn connection failure.,NULL,NULL
